Fund Name,Date,NAV
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-21,415.9515
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-22,416.7802
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-23,417.852
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-24,415.0356
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-27,409.5038
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-28,409.0665
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-29,412.5896
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-30,414.037
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-01-31,417.3665
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-03,415.7258
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-04,420.5831
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-05,421.0252
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-06,419.7079
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-07,418.717
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-10,416.125
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-11,409.7897
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-12,409.3594
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-13,408.4306
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-14,404.9523
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-17,404.4769
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-18,403.7504
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-19,404.3136
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-20,403.9347
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-21,401.5822
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-24,398.8832
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-25,398.488
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-27,396.3757
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-02-28,390.1395
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-03,390.2529
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-04,390.7686
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-05,395.3116
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-06,398.0588
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-07,398.4647
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-10,396.7679
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-11,397.5345
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-12,397.4092
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-13,396.2457
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-17,397.7957
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-18,402.7751
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-19,405.5372
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-20,409.3688
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-21,412.0395
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-24,415.7485
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-25,414.7032
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-26,412.5212
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-27,414.2226
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-28,413.3787
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-03-31,413.367
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-01,409.5833
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-02,412.2017
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-03,412.2098
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-04,406.7438
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-07,396.9508
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-08,401.5956
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-09,399.8354
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-11,405.4223
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-15,412.0547
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-16,413.1945
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-17,418.2287
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-21,422.0087
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-22,423.1188
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-23,424.1417
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-24,422.7836
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-25,419.3806
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-28,423.2231
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-29,422.8671
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-04-30,422.8596
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-02,422.9959
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-05,425.421
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-06,423.2956
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-07,423.9153
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-08,420.9964
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-09,418.2455
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-12,428.6576
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-13,426.0726
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-14,427.2333
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-15,431.4375
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-16,431.7266
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-19,431.0198
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-20,427.4768
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-21,429.2366
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-22,426.9921
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-23,429.4516
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-26,430.8091
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-27,429.5662
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-28,429.2157
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-29,430.8523
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-05-30,430.6761
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-02,430.6286
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-03,428.4995
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-04,429.726
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-05,431.1604
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-06,433.6971
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-09,435.7075
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-10,435.3392
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-11,435.7306
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-12,432.6274
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-13,430.2728
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-16,433.2375
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-17,431.6626
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-18,430.6586
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-19,428.9725
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-20,432.513
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-23,431.1046
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-24,432.3172
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-25,435.0206
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-26,437.761
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-27,439.6812
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-06-30,438.6001
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-01,439.4899
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-02,438.4861
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-03,438.0892
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-04,439.3701
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-07,440.0601
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-08,440.1936
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-09,440.4502
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-10,438.2798
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-11,436.0965
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-14,435.9122
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-15,438.1981
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-16,439.1226
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-17,439.1149
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-18,437.2568
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-21,438.111
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-22,436.1013
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-23,437.9463
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-24,436.4224
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-25,433.8774
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-28,432.0524
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-29,435.6413
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-30,436.939
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-07-31,435.0749
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-01,431.7932
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-04,433.384
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-05,432.2034
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-06,430.0664
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-07,430.8013
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-08,427.3675
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-11,428.976
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-12,428.449
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-13,429.1141
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-14,428.2628
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-18,431.7286
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-19,433.9506
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-20,434.7648
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-21,434.7423
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-22,432.7984
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-25,433.8735
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-26,430.7531
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-28,427.8517
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-08-29,427.9842
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-01,431.0856
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-02,431.0506
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-03,432.7969
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-04,432.0346
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-05,431.7968
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-08,432.6829
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-09,434.0366
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-10,434.8868
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-11,435.4939
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-12,436.6127
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-15,437.0694
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-16,439.1593
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-17,440.5886
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-18,441.4281
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-19,441.4624
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-22,439.3543
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-23,438.4935
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-24,436.9334
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-25,435.026
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-26,431.9581
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-29,431.7751
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-09-30,431.0836
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-01,433.4262
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-03,435.4415
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-06,436.9872
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-07,437.0075
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-08,436.0482
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-09,437.8964
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-10,439.7609
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-13,438.7116
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-14,437.1939
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-15,439.7288
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-16,442.5281
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-17,443.1774
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-20,446.4374
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-23,446.9736
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-24,445.4733
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-27,447.9371
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-28,447.4344
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-29,449.742
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-30,448.259
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-10-31,446.533
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-03,447.5171
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-04,445.7067
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-06,444.5017
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-07,444.1431
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-10,445.4105
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-11,446.3463
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-12,448.0735
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-13,448.1375
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-14,448.1076
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-17,449.5038
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-18,447.95
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-19,448.2552
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-20,449.8435
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-21,448.3015
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-24,445.8316
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-25,446.399
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-26,450.6001
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-27,450.1132
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-11-28,450.0597
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-12-01,449.6548
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-12-02,448.0785
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-12-03,446.5723
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2025-12-04,446.8465
