Fund Name,Date,NAV
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-17,18.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-18,18.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-19,19.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-20,19.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-21,19.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-24,19.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-25,19.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-26,19.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-27,19.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-28,19.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-03-31,19.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-01,19.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-02,19.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-03,19.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-04,18.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-07,18.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-08,18.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-09,18.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-11,18.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-15,19.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-16,19.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-17,19.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-21,19.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-22,19.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-23,19.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-24,19.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-25,19.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-28,19.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-29,19.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-04-30,19.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-02,19.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-05,19.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-06,19.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-07,19.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-08,19.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-09,19.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-12,20.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-13,20.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-14,20.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-15,20.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-16,20.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-19,20.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-20,20.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-21,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-22,20.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-23,20.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-26,20.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-27,20.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-28,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-29,20.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-30,20.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-05-31,20.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-02,20.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-03,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-04,20.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-05,20.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-06,20.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-09,20.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-10,20.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-11,20.48
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-12,20.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-13,20.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-16,20.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-17,20.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-18,20.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-19,20.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-20,20.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-23,20.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-24,20.37
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-25,20.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-26,20.64
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-27,20.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-06-30,20.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-01,20.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-02,20.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-03,20.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-04,20.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-07,20.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-08,20.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-09,20.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-10,20.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-11,20.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-14,20.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-15,20.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-16,20.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-17,20.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-18,20.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-21,20.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-22,20.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-23,20.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-24,20.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-25,20.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-28,20.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-29,20.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-30,20.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-07-31,20.51
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-01,20.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-04,20.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-05,20.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-06,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-07,20.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-08,19.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-11,20.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-12,20.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-13,20.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-14,20.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-18,20.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-19,20.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-20,20.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-21,20.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-22,20.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-25,20.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-26,20.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-28,20.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-29,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-08-31,20.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-01,20.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-02,20.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-03,20.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-04,20.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-05,20.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-08,20.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-09,20.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-10,20.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-11,20.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-12,20.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-15,20.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-16,20.67
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-17,20.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-18,20.78
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-19,20.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-22,20.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-23,20.63
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-24,20.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-25,20.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-26,20.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-29,20.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-09-30,20.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-01,20.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-03,20.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-06,20.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-07,20.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-08,20.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-09,20.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-10,20.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-13,20.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-14,20.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-15,20.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-16,20.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-17,20.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-20,20.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-23,20.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-24,20.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-27,21.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-28,21.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-29,21.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-30,21.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-10-31,20.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-03,21.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-04,21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-06,20.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-07,20.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-10,20.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-11,21.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-12,21.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-13,21.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-14,21.03
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-17,21.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-18,21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-19,21.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-20,21.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-21,21.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-24,20.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-25,20.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-26,21.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-27,21.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-28,21.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-11-30,21.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-12-01,21.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-12-02,20.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-12-03,20.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2025-12-04,20.94
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
